r1,r2,r3,r4,t,d1,d2,h,p,freq_ghz,rotation,source
36.41243636605987,33.51302157131902,16.835672952425952,13.023163706616112,2.6990573095774573,2.3980775303449957,4.141967776817574,9.664693831590917,110.32252039036702,0.8935152646344487,0,lf_analytical
45.61869162149944,23.25881261021124,12.08436675497162,7.792194752656974,2.313374660109822,6.921960376587591,1.39019075083925,5.173877920536627,88.15785331338131,1.924370256417836,0,lf_analytical
43.21575683440769,38.04907550839159,26.466064239964627,5.228549334505512,0.7699174009863508,3.796245997006165,0.8055223764376083,6.955527442511407,101.57038813811752,1.3934785337952684,0,lf_analytical
46.04561790589631,28.17896638161816,19.757242162479407,12.06079782943482,2.125868961469714,6.924159634859537,0.744334571381691,2.0984910309346203,377.564505024406,1.181598623767197,0,lf_analytical
35.56435685944004,32.57100902826413,28.736640339683177,9.42994122499443,1.5155279438167812,6.728149832273228,1.7250614585894286,0.4022372705652484,106.9441827603814,0.5867931988907091,0,lf_analytical
42.21966768974284,37.4068628707054,22.62522784481151,21.643688459276724,0.7677594663668312,2.2041171656775376,4.5751157761977685,5.138170656929565,382.7041601085015,1.2127784000613855,0,lf_analytical
38.7942989942564,27.5923328700793,22.191406879132938,20.968918094456654,1.5921036980463632,6.327976979255017,2.444940124096449,9.79294012637994,388.3654447162356,0.6945462375531029,0,lf_analytical
44.52383548633775,37.16192960803278,17.776570428626236,6.844607721171292,1.2031526534074704,4.630936664867769,0.86397671763381,3.3881624409494244,248.48808790248455,1.6759274216198852,0,lf_analytical
39.46027337541518,26.696123422510727,25.110906067421293,14.110604541492204,1.36950124992747,7.368719855515211,4.057162502023259,7.464591463772799,394.6162702273447,0.5867923865470555,0,lf_analytical
42.94422741318595,37.0481892575488,31.131045189277245,12.786523179828436,0.7780133903704192,1.0567510977320511,4.582201861100522,2.127641071399185,386.5249417236722,0.972662969761147,0,lf_analytical
48.72800830495237,34.596254797264095,23.226301066331818,23.203475508653877,0.5911417939965055,0.7820513049295447,2.78114878612598,8.188352951064104,148.59188430613082,1.0689510290315867,0,lf_analytical
46.10654581395826,17.000044831709463,15.05054079342236,9.415807956947049,0.9696232181437376,1.2455245976025688,0.7771975925687733,0.2601783574813968,397.6860761573639,1.712077389727309,0,lf_analytical
38.93745204982595,29.923236759835213,17.19024985180007,2.247928281800986,1.0058752913478304,4.945320405178168,1.5227838084667131,0.737631228638437,91.5362138782926,1.995888085031631,0,lf_analytical
36.30354414558951,35.2882771056747,8.270181468819175,6.292980737222616,1.362563034036683,0.7270135744746778,3.3358319701363106,8.209883697799391,248.3065366740693,1.532592146371329,0,lf_analytical
38.842235483381096,25.28366524308379,15.221831040541948,7.809228217707373,2.2173613335844395,5.329477586271344,2.967429118346576,6.756963335221277,222.6297895672301,1.4989631691436314,0,lf_analytical
40.434735725916994,32.35358127919692,22.928020813675385,3.494600635850504,2.875972133324761,7.217478838323471,1.5138527782315103,3.9808226042309984,384.9479844002132,0.8631777169636927,0,lf_analytical
24.015659874498077,23.241679588493785,10.10674313961908,2.8249100297237217,2.04547667423508,0.5265249856696952,0.9764197384794174,8.981535367047071,265.67752478862855,1.2992972737405135,0,lf_analytical
42.00535319822682,34.20428161535223,9.659448056753156,7.1241788757989655,1.4487262073152285,7.185629420909069,3.2681183375280853,2.7764595438215824,269.90602250309496,1.9425367781451357,0,lf_analytical
43.83430093399843,38.33337957038198,26.694796606534176,20.386009589508955,0.7172733481765426,5.976219452178478,3.723657180286574,6.618223910829394,207.6965767302428,1.2340337196453917,0,lf_analytical
39.29840061760181,36.02482275603239,13.681131115469658,8.521655961491547,2.175300446184617,5.092884953280021,1.647711968330943,1.8174989517534328,228.90853746360517,1.197772800191666,0,lf_analytical
45.07411463041748,32.87683250973218,7.069933099471478,6.6575147893888085,2.131113140842874,6.349642424550565,4.461458669620587,0.3364936459644532,225.12066088748648,1.7944516651581846,0,lf_analytical
47.72691911763024,42.78522143006801,18.48954775282082,13.118280559340716,1.545429478595424,3.3284377918943724,2.144616504877119,2.501151230227679,383.0315841776257,1.2338177573081792,0,lf_analytical
42.55998475946441,26.91584376664693,13.28654878045948,4.133237212731105,2.282104798148997,1.838633408399773,0.6028063141848236,1.4989763902872948,365.06609686910457,1.87164074205987,0,lf_analytical
41.96524504915072,20.76982510077613,9.44569238755879,2.880570888040652,1.8042506459221497,6.371240385756016,2.136401736004021,0.3161016707903961,138.3591334507482,3.1797280496345106,0,lf_analytical
49.65424828027408,38.06939886649358,30.33182850562264,17.301166291997863,0.8164946351676542,7.7846092386621075,0.9371609507487128,5.6545927875937965,361.1014768865693,1.1335410219272783,0,lf_analytical
49.33499870704704,36.8898324765071,29.56250837081129,9.302807482968806,2.856744783192253,3.320264199280354,3.741552229954317,6.801417188108586,102.14236699318045,0.6960905409610947,0,lf_analytical
22.37837521237161,18.147673380615014,12.195311711106742,6.47062222303296,2.881692708900915,7.438875174319532,1.9410069535997512,0.3069622332042416,365.45118853185375,1.1297017952794042,0,lf_analytical
36.50621163621005,32.84007229594906,20.760082765687358,2.0170664043383724,2.1406687502181203,0.9505022798180608,2.229701970749437,9.336312169193883,93.96203405449413,0.9725567830483072,0,lf_analytical
48.2122809722367,15.98581077089734,8.786929360581063,4.724884571782956,2.418588903244162,7.637416636220043,4.889876118966809,4.697866021891678,87.19168004268302,3.6894396989994265,0,lf_analytical
30.189464722947704,18.84762687719506,7.907666322771527,1.7119527485973196,0.5140266254948266,2.323909239295359,3.214375628219665,8.395110409428971,361.5784492519729,5.258041623810067,0,lf_analytical
27.58355426341864,20.39834099843314,19.043214496965355,14.220719715488435,1.7274414938227307,3.715492079296029,2.718510329611525,9.480155040668116,249.91001658340508,0.5227516671812563,0,lf_analytical
